cik,year,form,filename,path
1418819,2024,10-K,20240215_10-K_edgar_data_1418819_0001418819-24-000008.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240215_10-K_edgar_data_1418819_0001418819-24-000008.txt
1436126,2021,10-K,20210316_10-K_edgar_data_1436126_0001436126-21-000013.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210316_10-K_edgar_data_1436126_0001436126-21-000013.txt
1436126,2022,10-K,20220314_10-K_edgar_data_1436126_0001436126-22-000013.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220314_10-K_edgar_data_1436126_0001436126-22-000013.txt
1436126,2023,10-K,20230315_10-K_edgar_data_1436126_0001436126-23-000014.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230315_10-K_edgar_data_1436126_0001436126-23-000014.txt
1436126,2024,10-K,20240311_10-K_edgar_data_1436126_0001436126-24-000025.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240311_10-K_edgar_data_1436126_0001436126-24-000025.txt
1438533,2021,10-K,20210301_10-K_edgar_data_1438533_0001438533-21-000008.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210301_10-K_edgar_data_1438533_0001438533-21-000008.txt
1438533,2022,10-K,20220224_10-K_edgar_data_1438533_0001438533-22-000008.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220224_10-K_edgar_data_1438533_0001438533-22-000008.txt
1438533,2023,10-K,20230223_10-K_edgar_data_1438533_0001438533-23-000008.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230223_10-K_edgar_data_1438533_0001438533-23-000008.txt
1438533,2024,10-K,20240220_10-K_edgar_data_1438533_0001438533-24-000005.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240220_10-K_edgar_data_1438533_0001438533-24-000005.txt
1439095,2021,10-K,20210212_10-K_edgar_data_1439095_0001437749-21-002784.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210212_10-K_edgar_data_1439095_0001437749-21-002784.txt
1439095,2022,10-K,20220216_10-K_edgar_data_1439095_0001437749-22-003524.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220216_10-K_edgar_data_1439095_0001437749-22-003524.txt
1439095,2023,10-K,20230214_10-K_edgar_data_1439095_0001437749-23-003314.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230214_10-K_edgar_data_1439095_0001437749-23-003314.txt
1439095,2024,10-K,20240216_10-K_edgar_data_1439095_0001437749-24-004511.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240216_10-K_edgar_data_1439095_0001437749-24-004511.txt
1556266,2021,10-K,20210604_10-K_edgar_data_1556266_0001213900-21-030939.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR2/20210604_10-K_edgar_data_1556266_0001213900-21-030939.txt
1556266,2022,10-K,20220316_10-K_edgar_data_1556266_0001213900-22-012961.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220316_10-K_edgar_data_1556266_0001213900-22-012961.txt
1556266,2023,10-K,20230310_10-K_edgar_data_1556266_0001213900-23-019239.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230310_10-K_edgar_data_1556266_0001213900-23-019239.txt
1556266,2024,10-K,20240322_10-K_edgar_data_1556266_0001213900-24-025189.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240322_10-K_edgar_data_1556266_0001213900-24-025189.txt
1564618,2021,10-K,20210301_10-K_edgar_data_1564618_0001564618-21-000025.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210301_10-K_edgar_data_1564618_0001564618-21-000025.txt
1564618,2022,10-K,20220225_10-K_edgar_data_1564618_0001564618-22-000049.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220225_10-K_edgar_data_1564618_0001564618-22-000049.txt
1564618,2023,10-K,20230221_10-K_edgar_data_1564618_0001564618-23-000029.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230221_10-K_edgar_data_1564618_0001564618-23-000029.txt
1564618,2024,10-K,20240220_10-K_edgar_data_1564618_0001564618-24-000025.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240220_10-K_edgar_data_1564618_0001564618-24-000025.txt
1571949,2021,10-K,20210204_10-K_edgar_data_1571949_0001571949-21-000003.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210204_10-K_edgar_data_1571949_0001571949-21-000003.txt
1571949,2022,10-K,20220203_10-K_edgar_data_1571949_0001571949-22-000006.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220203_10-K_edgar_data_1571949_0001571949-22-000006.txt
1571949,2023,10-K,20230202_10-K_edgar_data_1571949_0001571949-23-000006.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230202_10-K_edgar_data_1571949_0001571949-23-000006.txt
1571949,2024,10-K,20240208_10-K_edgar_data_1571949_0001571949-24-000007.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240208_10-K_edgar_data_1571949_0001571949-24-000007.txt
21344,2021,10-K,20210225_10-K_edgar_data_21344_0000021344-21-000008.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210225_10-K_edgar_data_21344_0000021344-21-000008.txt
21344,2022,10-K,20220222_10-K_edgar_data_21344_0000021344-22-000009.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220222_10-K_edgar_data_21344_0000021344-22-000009.txt
21344,2023,10-K,20230221_10-K_edgar_data_21344_0000021344-23-000011.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230221_10-K_edgar_data_21344_0000021344-23-000011.txt
21344,2024,10-K,20240220_10-K_edgar_data_21344_0000021344-24-000009.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240220_10-K_edgar_data_21344_0000021344-24-000009.txt
315545,2021,10-K,20210302_10-K_edgar_data_315545_0001493152-21-005194.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210302_10-K_edgar_data_315545_0001493152-21-005194.txt
315545,2022,10-K,20220329_10-K_edgar_data_315545_0001493152-22-008016.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220329_10-K_edgar_data_315545_0001493152-22-008016.txt
315545,2023,10-K,20230330_10-K_edgar_data_315545_0001493152-23-009563.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230330_10-K_edgar_data_315545_0001493152-23-009563.txt
315545,2024,10-K,20240328_10-K_edgar_data_315545_0001493152-24-011699.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240328_10-K_edgar_data_315545_0001493152-24-011699.txt
316709,2021,10-K,20210224_10-K_edgar_data_316709_0000316709-21-000012.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210224_10-K_edgar_data_316709_0000316709-21-000012.txt
316709,2022,10-K,20220224_10-K_edgar_data_316709_0000316709-22-000009.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220224_10-K_edgar_data_316709_0000316709-22-000009.txt
316709,2023,10-K,20230224_10-K_edgar_data_316709_0000316709-23-000009.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230224_10-K_edgar_data_316709_0000316709-23-000009.txt
316709,2024,10-K,20240223_10-K_edgar_data_316709_0000316709-24-000018.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240223_10-K_edgar_data_316709_0000316709-24-000018.txt
59255,2021,10-K,20210311_10-K_edgar_data_59255_0001564590-21-012521.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210311_10-K_edgar_data_59255_0001564590-21-012521.txt
59255,2022,10-K,20220310_10-K_edgar_data_59255_0001558370-22-003285.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220310_10-K_edgar_data_59255_0001558370-22-003285.txt
59255,2023,10-K,20230309_10-K_edgar_data_59255_0001558370-23-003319.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230309_10-K_edgar_data_59255_0001558370-23-003319.txt
59255,2024,10-K,20240307_10-K_edgar_data_59255_0001558370-24-002728.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240307_10-K_edgar_data_59255_0001558370-24-002728.txt
61004,2021,10-K,20210329_10-K_edgar_data_61004_0001564590-21-016107.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210329_10-K_edgar_data_61004_0001564590-21-016107.txt
61004,2022,10-K,20220328_10-K_edgar_data_61004_0001564590-22-011892.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220328_10-K_edgar_data_61004_0001564590-22-011892.txt
61004,2023,10-K,20230417_10-K_edgar_data_61004_0001564590-23-005807.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR2/20230417_10-K_edgar_data_61004_0001564590-23-005807.txt
61004,2024,10-K,20240401_10-K_edgar_data_61004_0001437749-24-010393.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR2/20240401_10-K_edgar_data_61004_0001437749-24-010393.txt
6176,2021,10-K,20210326_10-K_edgar_data_6176_0001564590-21-015797.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210326_10-K_edgar_data_6176_0001564590-21-015797.txt
6176,2022,10-K,20220317_10-K_edgar_data_6176_0001564590-22-010687.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220317_10-K_edgar_data_6176_0001564590-22-010687.txt
6176,2023,10-K,20230321_10-K_edgar_data_6176_0000950170-23-008972.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230321_10-K_edgar_data_6176_0000950170-23-008972.txt
6176,2024,10-K,20240325_10-K_edgar_data_6176_0000950170-24-036011.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240325_10-K_edgar_data_6176_0000950170-24-036011.txt
716634,2021,10-K,20210331_10-K_edgar_data_716634_0000716634-21-000005.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210331_10-K_edgar_data_716634_0000716634-21-000005.txt
716634,2022,10-K,20220316_10-K_edgar_data_716634_0000716634-22-000009.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220316_10-K_edgar_data_716634_0000716634-22-000009.txt
716634,2023,10-K,20230331_10-K_edgar_data_716634_0000716634-23-000004.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230331_10-K_edgar_data_716634_0000716634-23-000004.txt
716634,2024,10-K,20240329_10-K_edgar_data_716634_0000716634-24-000009.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240329_10-K_edgar_data_716634_0000716634-24-000009.txt
723646,2021,10-K,20210311_10-K_edgar_data_723646_0000723646-21-000016.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210311_10-K_edgar_data_723646_0000723646-21-000016.txt
723646,2022,10-K,20220310_10-K_edgar_data_723646_0000723646-22-000016.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220310_10-K_edgar_data_723646_0000723646-22-000016.txt
723646,2023,10-K,20230310_10-K_edgar_data_723646_0000723646-23-000018.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230310_10-K_edgar_data_723646_0000723646-23-000018.txt
723646,2024,10-K,20240311_10-K_edgar_data_723646_0000723646-24-000016.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240311_10-K_edgar_data_723646_0000723646-24-000016.txt
790051,2021,10-K,20210211_10-K_edgar_data_790051_0000790051-21-000080.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210211_10-K_edgar_data_790051_0000790051-21-000080.txt
790051,2022,10-K,20220217_10-K_edgar_data_790051_0000790051-22-000061.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220217_10-K_edgar_data_790051_0000790051-22-000061.txt
790051,2023,10-K,20230216_10-K_edgar_data_790051_0000790051-23-000044.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230216_10-K_edgar_data_790051_0000790051-23-000044.txt
790051,2024,10-K,20240216_10-K_edgar_data_790051_0000790051-24-000058.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240216_10-K_edgar_data_790051_0000790051-24-000058.txt
824142,2021,10-K,20210225_10-K_edgar_data_824142_0000824142-21-000030.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210225_10-K_edgar_data_824142_0000824142-21-000030.txt
824142,2022,10-K,20220228_10-K_edgar_data_824142_0000824142-22-000034.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220228_10-K_edgar_data_824142_0000824142-22-000034.txt
824142,2023,10-K,20230227_10-K_edgar_data_824142_0000824142-23-000019.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230227_10-K_edgar_data_824142_0000824142-23-000019.txt
824142,2024,10-K,20240228_10-K_edgar_data_824142_0000824142-24-000030.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240228_10-K_edgar_data_824142_0000824142-24-000030.txt
835324,2021,10-K,20210226_10-K_edgar_data_835324_0001437749-21-004222.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210226_10-K_edgar_data_835324_0001437749-21-004222.txt
835324,2022,10-K,20220225_10-K_edgar_data_835324_0001437749-22-004415.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220225_10-K_edgar_data_835324_0001437749-22-004415.txt
835324,2023,10-K,20230224_10-K_edgar_data_835324_0001437749-23-004492.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230224_10-K_edgar_data_835324_0001437749-23-004492.txt
835324,2024,10-K,20240227_10-K_edgar_data_835324_0001437749-24-005669.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240227_10-K_edgar_data_835324_0001437749-24-005669.txt
835662,2021,10-K,20210401_10-K_edgar_data_835662_0001493152-21-007578.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR2/20210401_10-K_edgar_data_835662_0001493152-21-007578.txt
835662,2022,10-K,20220415_10-K_edgar_data_835662_0001493152-22-010029.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR2/20220415_10-K_edgar_data_835662_0001493152-22-010029.txt
835662,2023,10-K,20230501_10-K_edgar_data_835662_0001493152-23-014773.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR2/20230501_10-K_edgar_data_835662_0001493152-23-014773.txt
835662,2024,10-K,20240408_10-K_edgar_data_835662_0001493152-24-013947.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR2/20240408_10-K_edgar_data_835662_0001493152-24-013947.txt
860748,2021,10-K,20210210_10-K_edgar_data_860748_0000860748-21-000039.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210210_10-K_edgar_data_860748_0000860748-21-000039.txt
860748,2022,10-K,20220210_10-K_edgar_data_860748_0000860748-22-000036.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220210_10-K_edgar_data_860748_0000860748-22-000036.txt
860748,2023,10-K,20230209_10-K_edgar_data_860748_0000860748-23-000056.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230209_10-K_edgar_data_860748_0000860748-23-000056.txt
860748,2024,10-K,20240207_10-K_edgar_data_860748_0000860748-24-000046.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240207_10-K_edgar_data_860748_0000860748-24-000046.txt
885639,2021,10-K,20210318_10-K_edgar_data_885639_0001564590-21-014145.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210318_10-K_edgar_data_885639_0001564590-21-014145.txt
885639,2022,10-K,20220317_10-K_edgar_data_885639_0000950170-22-004076.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220317_10-K_edgar_data_885639_0000950170-22-004076.txt
885639,2023,10-K,20230316_10-K_edgar_data_885639_0000950170-23-008444.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230316_10-K_edgar_data_885639_0000950170-23-008444.txt
885639,2024,10-K,20240321_10-K_edgar_data_885639_0000950170-24-034691.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240321_10-K_edgar_data_885639_0000950170-24-034691.txt
886136,2021,10-K,20210316_10-K_edgar_data_886136_0001558370-21-003081.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210316_10-K_edgar_data_886136_0001558370-21-003081.txt
886136,2022,10-K,20220316_10-K_edgar_data_886136_0001558370-22-003757.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220316_10-K_edgar_data_886136_0001558370-22-003757.txt
886136,2023,10-K,20230316_10-K_edgar_data_886136_0001558370-23-004013.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230316_10-K_edgar_data_886136_0001558370-23-004013.txt
886136,2024,10-K,20240315_10-K_edgar_data_886136_0001558370-24-003419.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240315_10-K_edgar_data_886136_0001558370-24-003419.txt
894405,2021,10-K,20210226_10-K_edgar_data_894405_0001558370-21-002023.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210226_10-K_edgar_data_894405_0001558370-21-002023.txt
894405,2022,10-K,20220225_10-K_edgar_data_894405_0001558370-22-002184.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220225_10-K_edgar_data_894405_0001558370-22-002184.txt
894405,2023,10-K,20230224_10-K_edgar_data_894405_0001558370-23-002053.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230224_10-K_edgar_data_894405_0001558370-23-002053.txt
894405,2024,10-K,20240223_10-K_edgar_data_894405_0001558370-24-001622.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240223_10-K_edgar_data_894405_0001558370-24-001622.txt
895417,2021,10-K,20210223_10-K_edgar_data_895417_0000895417-21-000014.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210223_10-K_edgar_data_895417_0000895417-21-000014.txt
895417,2022,10-K,20220222_10-K_edgar_data_895417_0000895417-22-000009.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220222_10-K_edgar_data_895417_0000895417-22-000009.txt
895417,2023,10-K,20230221_10-K_edgar_data_895417_0000895417-23-000008.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230221_10-K_edgar_data_895417_0000895417-23-000008.txt
895417,2024,10-K,20240222_10-K_edgar_data_895417_0000895417-24-000036.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240222_10-K_edgar_data_895417_0000895417-24-000036.txt
923796,2021,10-K,20210216_10-K_edgar_data_923796_0001564590-21-006003.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210216_10-K_edgar_data_923796_0001564590-21-006003.txt
923796,2022,10-K,20220228_10-K_edgar_data_923796_0001564590-22-007652.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220228_10-K_edgar_data_923796_0001564590-22-007652.txt
923796,2023,10-K,20230227_10-K_edgar_data_923796_0000950170-23-004713.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230227_10-K_edgar_data_923796_0000950170-23-004713.txt
923796,2024,10-K,20240229_10-K_edgar_data_923796_0000950170-24-023181.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240229_10-K_edgar_data_923796_0000950170-24-023181.txt
933136,2021,10-K,20210223_10-K_edgar_data_933136_0000933136-21-000005.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2021/QTR1/20210223_10-K_edgar_data_933136_0000933136-21-000005.txt
933136,2022,10-K,20220217_10-K_edgar_data_933136_0000933136-22-000008.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2022/QTR1/20220217_10-K_edgar_data_933136_0000933136-22-000008.txt
933136,2023,10-K,20230216_10-K_edgar_data_933136_0000933136-23-000009.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2023/QTR1/20230216_10-K_edgar_data_933136_0000933136-23-000009.txt
933136,2024,10-K,20240228_10-K_edgar_data_933136_0000933136-24-000017.txt,/Users/soheilkhodadadi/DataWork/10-X_C_2021-2124/2024/QTR1/20240228_10-K_edgar_data_933136_0000933136-24-000017.txt
